OBS,HOUSEHOLDID,BOUGHT.US,PRICE.COMP,PRICE.US,DISPL.COMP,DISPL.US,COUP.COMP,COUP.US,COUPDISPL.COMP,COUPDISPL.US
1555,166,0,35,37,0,0,0,0,0,0
1556,166,0,46,37,0,0,0,0,0,0
1557,167,0,41.666667,39.999999,1,0,0,0,0,0
1558,167,1,27.000001,35.999998,0,0,0,1,0,0
1559,167,0,30.999999,41.999999,0,0,1,0,0,0
1560,167,1,41.000001,41.999999,0,0,1,0,0,0
1561,167,0,44.666668,41.999999,0,0,0,0,0,0
1562,168,0,28.000001,35.999998,0,0,0,0,0,0
1563,168,0,30.999999,37,1,0,0,0,0,0
1564,168,0,17.999999,34.000002,1,0,0,0,0,0
1565,168,0,26.000001,34.000002,0,0,0,0,1,0
1566,168,0,29.999999,28.000001,0,0,0,0,0,0
1567,168,0,21,28.000001,0,0,0,0,0,0
1568,168,0,28.000001,29.999999,1,0,0,0,0,0
1569,168,0,27.000001,28.000001,0,0,0,0,0,0
1570,168,1,41.999999,30.999999,1,0,0,0,0,0
1571,168,0,17.000001,30.999999,1,0,0,0,0,0
1572,168,0,28.000001,28.000001,0,0,0,0,0,0
1573,168,0,30.999999,30.999999,1,0,0,0,0,0
1574,168,0,30.999999,30.999999,0,0,0,0,1,0
1575,168,1,34.000002,30.999999,1,0,0,0,0,0
1576,168,0,30.999999,32.000002,1,0,0,0,0,0
1577,168,0,37,34.000002,0,0,0,0,0,0
1578,168,1,37,28.000001,0,0,0,0,0,0
1579,168,0,37,34.000002,0,0,0,0,0,0
1580,168,0,21,34.000002,0,0,0,0,0,0
1581,168,0,37,37,0,0,0,0,0,0
1582,168,0,30.999999,37,1,0,0,0,0,0
1583,168,0,37,34.000002,0,0,0,0,0,0
1584,169,0,29.999999,28.000001,1,0,0,0,0,0
1585,169,0,29.999999,28.000001,0,0,1,0,0,0
1586,169,0,21,28.999999,0,0,0,0,0,0
1587,169,0,41.999999,30.999999,0,0,0,0,1,0
1588,169,0,34.000002,30.999999,0,0,0,0,0,0
1589,169,0,30.999999,34.000002,1,0,0,0,0,0
1590,169,0,30.999999,34.000002,0,0,0,0,0,0
1591,169,0,24,34.000002,0,0,0,0,0,0
1592,169,0,22,33,0,0,0,0,0,0
1593,169,0,30.999999,34.000002,1,0,0,0,0,0
1594,169,0,52.999999,37,0,0,0,0,0,0
1595,170,0,43.000001,48,0,0,1,0,0,0
1596,170,0,29.999999,28.000001,0,0,0,0,0,0
1597,170,0,41.999999,29.999999,0,0,0,0,0,0
1598,170,0,17.999999,28.000001,0,0,0,0,0,0
1599,170,0,41.999999,28.000001,0,0,0,0,0,0
1600,170,0,21,35,0,0,1,0,0,0
1601,170,0,46,41.000001,0,0,1,1,0,0
1602,170,0,30.999999,34.000002,0,0,0,0,0,0
1603,170,0,46,34.000002,1,0,0,0,0,0
1604,170,0,45.333333,25,0,1,0,0,0,0
1605,170,0,15,41.000001,0,0,1,0,0,0
1606,170,0,46,34.000002,0,0,0,0,0,0
1607,170,0,21,34.000002,0,0,0,0,0,0
1608,170,0,41.333334,28.000001,0,0,0,0,0,0
1609,171,0,29.999999,29.999999,0,0,0,0,0,0
1610,171,0,30.999999,30.999999,0,0,0,0,0,0
1611,171,0,34.000002,30.999999,1,0,0,0,0,0
1612,171,0,45.333333,25,0,1,0,0,0,0
1613,171,0,39.000001,37,0,0,0,0,0,0
1614,171,0,46,37,0,0,0,0,0,0
1615,171,1,47.333333,37,0,0,0,0,0,0
1616,172,0,37,39.999999,0,0,0,0,0,0
1617,172,0,37,34.000002,0,0,0,0,0,0
1618,172,0,30.999999,35.999998,0,0,0,1,0,0
1619,172,0,27.000001,35.999998,0,0,0,1,0,0
1620,172,0,27.000001,35,0,0,0,1,0,0
1621,172,0,34.000002,30.999999,0,0,0,0,0,0
1622,172,0,17.000001,33,0,0,0,0,0,0
1623,172,1,34.000002,30.999999,0,0,0,0,0,0
1624,172,0,12,35,0,0,1,0,0,0
1625,172,0,34.000002,30.999999,0,0,0,0,0,0
1626,172,1,50.000001,30.999999,0,0,0,0,0,0
1627,172,0,37,35,0,0,1,0,0,0
1628,172,0,37,35,0,0,0,0,0,0
1629,172,0,37,41.999999,0,0,1,0,0,0
1630,173,0,22,34.000002,0,0,0,0,0,0
1631,173,0,21,28.000001,0,0,0,0,0,0
1632,173,0,34.000002,28.000001,0,0,0,0,0,0
1633,173,0,30.999999,34.000002,1,0,0,0,0,0
1634,173,0,21,34.000002,0,0,0,0,0,0
1635,173,0,21,34.000002,0,0,0,0,0,0
1636,174,0,46.999998,30.999999,0,0,1,0,0,0
1637,174,1,44.666668,28.000001,0,0,0,0,0,0
1638,174,0,50.000001,26.000001,0,0,0,0,0,0
1639,174,0,39.000001,37,1,0,0,0,0,0
1640,174,0,52.999999,37,0,0,0,0,0,0
1641,175,0,45,28.000001,0,0,0,0,0,0
1642,175,0,43.000001,29.999999,0,0,1,0,0,0
1643,175,0,39.000001,30.999999,0,0,0,0,1,0
1644,175,0,34.000002,30.999999,0,0,1,0,0,0
1645,175,0,39.000001,30.999999,1,0,0,0,0,0
1646,175,0,30.999999,34.000002,1,0,0,0,0,0
1647,175,0,41.999999,34.000002,0,0,0,0,1,0
1648,175,0,21,34.000002,0,0,0,0,0,0
1649,175,0,37,34.000002,0,0,0,0,0,0
1650,175,0,44,34.000002,0,0,0,0,0,0
1651,176,0,50.000001,30.999999,0,0,0,0,0,0
1652,176,0,41.999999,30.999999,0,0,0,0,0,0
1653,176,0,41.999999,30.999999,1,0,0,0,0,0
1654,176,1,46.999998,30.999999,0,0,0,0,0,0
1655,176,0,41.999999,28.000001,0,1,0,0,0,0
1656,176,0,44,34.000002,0,0,0,0,0,0
1657,177,1,50.000001,28.000001,0,0,0,0,0,1
1658,177,0,52.000001,37,0,0,0,0,0,0
1659,177,1,27.000001,28.000001,0,0,0,0,0,0
1660,177,0,34.000002,28.000001,0,0,0,0,0,0
1661,177,0,43.666667,30.999999,0,0,0,0,0,0
1662,177,1,46,34.000002,0,0,0,0,0,0
1663,177,0,52.000001,37,0,0,1,0,0,0
1664,177,0,44,33,0,0,0,0,0,0
1665,178,0,34.000002,39.999999,0,0,0,0,0,0
1666,178,0,37,37,0,0,0,0,0,0
1667,178,0,30.999999,34.000002,0,0,0,0,1,0
1668,178,0,50.000001,29.999999,0,0,0,0,0,0
1669,178,0,29.999999,29.999999,0,0,0,0,0,0
1670,178,0,29.999999,29.999999,0,0,0,0,0,0
1671,178,0,46.999998,30.999999,1,0,0,0,0,0
1672,178,0,34.000002,30.999999,1,0,0,0,0,0
1673,178,0,34.000002,30.999999,0,0,0,0,0,0
1674,178,0,37,25,0,1,0,0,0,0
1675,178,0,37,34.000002,0,0,0,0,0,0
1676,179,0,29.999999,48,0,0,1,0,0,0
1677,179,0,17.000001,35.999998,0,0,0,1,0,0
1678,179,0,46,48,0,0,1,0,0,0
1679,179,0,28.000001,30.999999,0,0,0,0,0,0
1680,179,0,41.999999,30.999999,0,0,0,0,0,0
1681,179,0,34.000002,30.999999,0,0,0,0,0,0
1682,179,0,12,35,0,0,1,0,0,0
1683,179,0,37,34.000002,0,0,0,0,0,0
1684,179,0,15,41.000001,0,0,0,0,0,0
1685,179,1,37,37,1,0,0,0,0,0
1686,179,1,37,37,0,0,0,0,0,0
1687,180,0,28.000001,35,0,0,0,0,0,0
1688,180,0,30.999999,37,1,0,0,0,0,0
1689,180,0,37,37,0,0,0,0,0,0
1690,180,0,29.999999,29.999999,0,0,0,0,0,0
1691,180,0,35,29.999999,0,0,0,0,0,0
1692,180,0,28.000001,29.999999,1,0,0,0,0,0
1693,180,0,43.000001,29.999999,0,0,0,0,0,0
1694,180,0,39.000001,29.999999,1,0,0,0,0,0
1695,180,1,43.000001,30.999999,0,0,0,0,0,0
1696,180,0,46.999998,30.999999,0,0,0,0,0,0
1697,180,0,25,30.999999,1,0,0,0,0,0
1698,180,0,50.000001,30.999999,0,0,0,0,0,0
1699,180,0,50.000001,30.999999,0,0,0,0,0,0
1700,180,0,46.999998,30.999999,0,0,0,0,0,0
1701,180,0,39.000001,30.999999,1,0,0,0,0,0
1702,180,0,50.000001,34.000002,0,0,0,0,0,0
1703,180,0,50.000001,34.000002,1,0,0,0,0,0
1704,180,0,50.000001,28.000001,0,1,0,0,0,0
1705,180,0,46,37,0,0,0,0,0,0
1706,180,0,52.999999,37,1,0,0,0,0,0
1707,180,0,52.999999,37,0,0,0,0,0,0
1708,180,0,52.999999,37,0,0,0,0,0,0
1709,181,0,30.999999,37,1,0,0,0,0,0
1710,181,0,35,29.999999,0,0,0,0,0,0
1711,181,0,37,29.999999,0,0,0,0,0,0
1712,181,1,46.999998,30.999999,0,0,0,0,0,0
1713,181,0,45.000002,28.000001,0,1,0,0,0,0
1714,181,1,50.000001,30.999999,0,0,0,0,0,0
1715,181,0,43.666667,25,0,0,0,0,0,0
1716,181,0,44.666668,34.000002,0,0,0,0,0,0
1717,181,0,50.000001,34.000002,0,0,0,0,0,0
1718,181,1,45.666667,25,0,1,0,0,0,0
1719,181,0,46,37,0,0,0,0,0,0
1720,181,0,45.666667,37,0,0,0,0,0,0
1721,182,0,52.000001,37,0,0,0,0,0,0
1722,182,0,39.000001,29.999999,0,0,1,0,0,0
1723,182,0,46.999998,30.999999,1,0,0,0,0,0
1724,182,0,45.000002,28.999999,0,0,0,0,0,0
1725,182,0,43.000001,34.000002,0,0,0,0,0,0
1726,183,0,28.000001,35.999998,0,0,0,0,0,0
1727,183,0,21,28.000001,0,0,0,0,0,0
1728,183,0,35,29.999999,1,0,0,0,0,0
1729,183,0,34.000002,30.999999,0,0,0,0,0,0
1730,183,0,39.000001,30.999999,1,0,0,0,0,0
1731,183,0,41.999999,34.000002,1,0,0,0,0,0
1732,183,0,35,28.000001,0,0,0,1,0,0
1733,184,0,37,41.000001,0,0,0,0,0,0
1734,184,0,29.999999,30.999999,0,0,0,0,0,0
1735,184,0,29.999999,28.000001,0,0,0,0,0,0
1736,184,0,34.000002,30.999999,0,0,1,0,0,0
1737,184,0,30.999999,32.000002,1,0,0,0,0,0
1738,184,0,21,30.999999,0,0,0,0,0,0
1739,184,0,37,34.000002,0,0,0,0,0,0
1740,184,0,37,34.000002,0,0,0,0,0,0
1741,184,0,22,34.000002,0,0,0,0,0,0
1742,185,0,32.000002,35,0,0,0,0,0,0
1743,185,0,33,48,0,0,0,0,0,0
1744,185,1,43.333334,27.000001,0,0,0,0,0,1
1745,185,0,29.999999,48,0,0,1,0,0,0
1746,185,0,29.999999,48,0,0,1,0,0,0
1747,185,0,30.999999,37,0,0,0,0,0,0
1748,185,0,29.999999,63.000001,0,0,0,0,0,0
1749,185,1,41.666666,30.999999,0,0,0,0,0,1
1750,185,0,34.000002,30.999999,0,0,0,0,0,0
1751,185,1,39.000001,30.999999,1,0,0,0,0,0
1752,185,1,42.000001,28.000001,0,0,0,0,0,1
1753,185,0,30.999999,35,0,0,1,0,0,0
1754,185,1,43.000002,28.000001,0,0,0,0,0,0
1755,185,0,32.000002,41.000001,0,0,0,0,0,0
1756,185,0,32.000002,41.000001,0,0,0,0,0,0
1757,185,0,32.000002,41.000001,0,0,1,0,0,0
1758,185,0,41.666666,35,0,0,0,0,0,0
1759,185,1,45.000001,25,0,1,0,0,0,0
1760,185,0,32.000002,41.000001,0,0,0,0,0,0
1761,185,0,32.000002,41.000001,0,0,1,0,0,0
1762,185,0,43.000001,37,0,0,0,0,1,0
1763,186,1,52.000001,34.000002,0,0,0,0,0,0
1764,186,0,52.000001,37,0,0,0,0,0,0
1765,186,0,43.000001,37,0,0,0,0,0,0
1766,186,1,46.999998,29.999999,1,0,0,0,0,0
1767,186,1,43.000001,29.999999,0,0,0,0,1,0
1768,186,0,46.999998,30.999999,0,0,0,0,0,0
1769,186,1,46.999998,30.999999,0,0,0,0,0,0
1770,186,0,46.999998,30.999999,1,0,0,0,0,0
1771,186,0,41.999999,32.000002,0,0,0,0,0,0
1772,186,0,46,37,0,0,1,0,0,0
1773,186,1,52.999999,37,0,0,0,0,0,0
1774,186,0,35.999998,37,1,0,0,0,0,0
1775,187,0,25,28.000001,0,0,0,0,0,1
1776,187,0,34.000002,37,0,0,0,0,0,0
1777,187,0,30.999999,37,1,0,0,0,0,0
1778,187,0,32.000002,37,0,0,0,0,0,0
1779,187,0,30.999999,35.999998,0,0,0,0,0,0
1780,187,0,34.000002,30.999999,0,0,0,0,0,0
1781,187,0,34.000002,30.999999,0,0,0,0,0,0
1782,187,0,30.999999,32.000002,1,0,0,0,0,0
1783,187,0,39.000001,33,1,0,0,0,0,0
1784,187,0,46,34.000002,0,0,0,0,0,0
1785,187,0,37,34.000002,0,0,0,0,0,0
1786,187,0,35.999998,37,0,0,1,0,0,0
1787,187,0,32.000002,37,1,0,0,0,0,0
1788,187,0,32.000002,37,1,0,0,0,0,0
1789,187,0,37,37,0,0,0,0,0,0
1790,188,0,37.999999,35,0,0,1,0,0,0
1791,188,0,21,35,0,0,1,0,0,0
1792,188,0,39.000001,39.999999,0,0,0,0,1,0
1793,188,0,50.000001,34.000002,0,0,0,0,0,0
1794,188,0,41.999999,41.999999,1,0,0,0,0,0
1795,189,1,37,37,0,0,0,0,0,0
1796,189,0,45.000002,35,0,0,1,0,0,0
1797,189,0,37,37,0,0,0,0,0,0
1798,189,0,39.999999,34.000002,0,0,0,0,0,0
1799,189,0,28.000001,29.999999,1,0,0,0,0,0
1800,189,1,46.999998,30.999999,0,0,1,0,0,0
1801,189,0,34.000002,30.999999,0,0,0,0,0,0
1802,189,0,25,30.999999,0,0,0,0,1,0
1803,189,0,30.999999,28.000001,0,0,0,0,1,0
1804,189,0,34.000002,30.999999,0,0,0,0,0,0
1805,189,0,34.000002,30.999999,1,0,0,0,0,0
1806,189,1,50.000001,30.999999,0,0,0,0,0,0
1807,189,0,50.000001,34.000002,0,0,0,0,0,0
1808,189,0,50.000001,37,0,0,0,0,0,0
1809,189,0,30.999999,37,1,0,0,0,0,0
1810,190,0,28.000001,35.999998,0,0,0,0,0,0
1811,190,0,29.999999,18.999999,0,0,0,0,0,0
1812,190,0,29.999999,28.999999,0,0,0,0,0,0
1813,190,0,30.999999,30.999999,1,0,0,0,0,0
1814,190,1,44.666668,28.000001,0,1,0,0,0,0
1815,190,1,45.333333,25,0,1,0,0,0,0
1816,190,1,41.666668,28.000001,0,0,0,0,0,0
1817,191,0,17.999999,34.000002,0,0,0,0,0,0
1818,191,0,38.333334,28.000001,0,1,0,0,0,0
1819,191,0,34.000002,30.999999,0,0,1,0,0,0
1820,191,0,12,35,0,0,1,0,0,0
1821,191,0,41.333334,28.000001,0,0,0,0,0,0
1822,192,0,41.666667,48,0,0,0,0,0,0
1823,192,0,29.999999,48.999999,0,0,1,0,0,0
1824,192,0,28.000001,37,0,0,0,0,0,0
1825,192,0,37,37,0,0,0,0,0,0
1826,192,0,30.999999,44,0,0,0,0,0,0
1827,192,0,27.000001,35.999998,0,0,0,1,0,0
1828,192,0,29.999999,29.999999,1,0,0,0,0,0
1829,192,0,29.999999,41.000001,0,0,1,1,0,0
1830,192,0,25,30.999999,0,0,1,0,0,0
1831,192,0,34.000002,30.999999,0,0,0,0,0,0
1832,192,0,29.999999,41.000001,0,0,0,0,0,0
1833,192,0,34.000002,28.000001,0,1,0,0,0,0
1834,192,0,34.000002,30.999999,0,0,0,0,0,0
1835,192,0,34.000002,28.999999,0,0,0,0,0,0
1836,192,0,37,34.000002,0,0,0,0,0,0
1837,192,0,37,34.000002,0,0,0,0,0,0
1838,192,0,37,35,0,0,0,0,0,0
1839,192,0,37,37,1,0,0,0,0,0
1840,193,0,37,39.999999,0,0,0,0,0,0
1841,193,0,34.000002,30.999999,0,0,0,0,0,0
1842,193,0,29.999999,28.000001,0,0,0,0,0,0
1843,193,0,34.000002,30.999999,0,0,0,0,0,0
1844,193,0,34.000002,30.999999,0,0,0,0,0,0
1845,193,0,34.000002,30.999999,0,0,1,0,0,0
1846,193,0,34.000002,30.999999,1,0,0,0,0,0
1847,193,0,34.000002,30.999999,0,0,0,0,0,0
1848,193,0,34.000002,30.999999,1,0,0,0,0,0
1849,193,0,34.000002,28.999999,0,0,0,0,0,0
1850,193,0,34.000002,34.000002,1,0,0,0,0,0
1851,193,0,37,34.000002,1,0,0,0,0,0
1852,193,0,37,35,0,0,1,0,0,0
1853,193,0,21,34.000002,0,0,0,0,0,0
1854,193,0,35,34.000002,1,0,0,0,0,0
1855,194,0,17.000001,35.999998,0,0,0,1,0,0
1856,194,0,17.000001,35.999998,0,0,0,1,0,0
1857,194,0,21,28.000001,0,0,0,0,0,0
1858,194,0,41.000001,33,0,0,0,0,0,0
1859,194,0,15,35,0,0,1,0,0,0
1860,195,0,22,34.000002,0,0,0,0,0,0
1861,195,0,34.000002,28.999999,0,0,0,0,0,0
1862,195,0,37,28.000001,0,0,0,0,0,0
1863,195,0,35,29.999999,1,0,0,0,0,0
1864,195,0,9,30.999999,1,0,0,0,0,0
1865,195,0,34.000002,28.000001,0,1,0,0,0,0
1866,195,0,34.000002,30.999999,0,0,0,0,0,0
1867,195,0,39.000001,37,1,0,0,0,0,0
1868,196,0,43.000001,29.999999,0,0,0,0,0,0
1869,196,1,50.000001,30.999999,1,0,0,0,0,0
1870,196,1,46.999998,30.999999,0,0,0,0,0,0
1871,196,0,50.000001,34.000002,0,0,0,0,0,0
1872,196,0,50.000001,34.000002,0,0,0,0,0,0
1873,196,1,45.666667,25,0,0,0,0,0,0
1874,196,0,52.999999,37,0,0,0,0,0,0
1875,197,0,42.666667,30.999999,0,0,0,0,0,0
1876,197,1,43,28.000001,0,1,0,0,0,0
1877,197,1,35,18.999999,0,0,0,0,0,0
1878,197,0,30.999999,18.999999,0,0,0,0,0,0
1879,197,0,41.333332,37,0,0,0,0,0,0
1880,197,0,42.666667,37,0,0,0,0,0,0
1881,197,0,35,34.000002,0,0,0,0,0,0
1882,198,0,28.000001,35,0,0,1,0,0,0
1883,198,0,28.000001,30.999999,0,0,0,0,0,1
1884,198,0,34.000002,30.999999,0,0,0,0,0,0
1885,198,0,35.999998,37,0,0,1,0,0,0
1886,198,0,35.999998,37,0,0,0,0,1,0
1887,199,0,28.000001,35,0,0,0,0,0,0
1888,199,0,17.999999,34.000002,0,0,0,0,0,0
1889,199,0,37,37,0,0,0,0,0,0
1890,199,0,35,30.999999,1,0,0,0,0,0
1891,199,0,29.999999,34.000002,0,0,0,0,0,0
1892,199,0,39.000001,29.999999,0,0,0,0,0,0
1893,199,0,34.000002,30.999999,0,0,0,0,0,0
1894,199,0,28.000001,30.999999,0,0,0,0,0,0
1895,199,0,28.000001,30.999999,0,0,0,0,0,0
1896,199,0,35.999998,30.999999,0,0,0,0,0,0
1897,199,0,30.999999,30.999999,1,0,0,0,0,0
1898,199,0,46.999998,30.999999,0,0,0,0,0,0
1899,199,0,35,28.000001,0,0,0,1,0,0
1900,199,0,34.000002,34.000002,0,0,0,0,0,0
1901,199,0,43.000001,34.000002,0,0,1,0,0,0
1902,199,0,43.000001,34.000002,1,0,0,0,0,0
1903,199,0,55,34.000002,0,0,0,0,0,0
1904,200,0,50.000001,37,0,0,0,0,0,0
1905,200,1,50.000001,28.000001,0,0,0,0,0,1
1906,200,0,52.000001,37,0,0,0,0,0,0
1907,200,0,45.000002,35,0,0,0,0,0,0
1908,200,0,45.000002,35,0,0,1,0,0,0
1909,200,0,45.000002,33,1,0,0,1,0,0
1910,200,1,39.000001,28.000001,0,1,0,0,0,0
1911,200,0,35,28.000001,0,0,0,0,0,0
1912,200,0,41.999999,30.999999,0,0,0,0,0,0
1913,201,0,37,34.000002,0,0,0,0,0,0
1914,201,0,34.000002,30.999999,0,0,0,0,0,0
1915,201,0,30.999999,35,0,0,1,0,0,0
1916,201,0,28.000001,30.999999,0,0,0,0,0,0
1917,201,0,34.000002,30.999999,0,0,0,0,0,0
1918,201,0,34.000002,30.999999,0,0,1,0,0,0
1919,201,0,37,30.999999,0,0,1,0,0,0
1920,201,0,21,34.000002,0,0,1,0,0,0
1921,201,0,21,34.000002,0,0,0,0,0,0
1922,202,0,37,34.000002,0,0,0,0,0,0
1923,202,0,46.999998,29.999999,0,0,0,0,0,0
1924,202,0,46.999998,30.999999,0,0,0,0,0,0
1925,202,0,39.000001,30.999999,1,0,0,0,0,0
1926,202,0,45.000002,28.999999,0,0,0,0,0,0
1927,202,0,50.000001,30.999999,0,0,0,0,0,0
1928,202,0,37,34.000002,0,0,0,0,0,0
1929,202,0,52.999999,37,0,0,0,0,0,0
1930,203,0,22,34.000002,0,0,0,0,0,0
1931,203,1,52.999999,30.999999,0,0,0,0,0,0
1932,203,1,44.333334,30.999999,0,0,0,0,0,0
1933,203,0,21,28.000001,0,0,0,0,0,0
1934,203,0,46,35,0,0,1,0,0,0
1935,203,0,43.000001,34.000002,0,0,0,0,0,0
1936,203,1,43.000001,34.000002,1,0,0,0,0,0
1937,203,0,39.666667,28.000001,0,1,0,0,0,0
1938,203,0,21,34.000002,0,0,0,0,0,0
1939,203,0,41.666668,34.000002,0,0,0,0,0,0
1940,203,1,41.666668,28.000001,0,0,0,0,0,0
1941,203,1,43.000001,34.000002,0,0,0,0,0,0
1942,204,0,46,41.000001,0,0,0,1,0,0
1943,204,0,22,28.000001,1,0,0,0,0,0
1944,204,0,37,34.000002,0,0,0,0,0,0
1945,204,0,35,34.000002,1,0,0,0,0,0
1946,204,0,30.999999,34.000002,1,0,0,0,0,0
1947,204,0,41.999999,37,0,0,0,0,0,0
1948,205,0,28.999999,30.999999,0,0,0,0,0,0
1949,205,0,29.999999,28.000001,0,1,0,0,0,0
1950,205,0,34.000002,30.999999,0,0,0,0,0,0
1951,205,0,30.999999,30.999999,1,0,0,0,0,0
1952,205,0,30.999999,30.999999,1,0,0,0,0,0
1953,205,0,34.000002,30.999999,0,0,0,0,0,0
1954,205,1,37,30.999999,0,0,0,0,0,0
1955,205,0,37,30.999999,0,0,0,0,0,0
1956,205,0,37,30.999999,0,0,0,0,0,0
1957,205,1,37,28.000001,0,0,0,1,0,0
1958,205,0,37,34.000002,0,0,0,0,0,0
1959,205,0,37,34.000002,1,0,0,0,0,0
1960,205,1,45.333333,28.000001,0,0,0,0,0,0
1961,205,0,35,34.000002,0,0,0,0,1,0
1962,206,1,44.333334,17.999999,0,0,0,0,0,0
1963,206,0,35,29.999999,1,0,0,0,0,0
1964,206,0,21,28.000001,0,0,0,0,0,0
1965,206,1,39.333335,28.000001,0,0,0,0,0,0
1966,206,1,42.000001,30.999999,0,0,0,1,0,0
1967,206,1,44.666668,28.000001,0,0,0,0,0,0
1968,206,0,45.000002,34.000002,1,0,0,0,0,0
1969,207,0,25,30.999999,0,0,0,0,0,0
1970,207,1,26.000001,18.999999,0,0,0,0,0,0
1971,207,0,41.999999,29.999999,0,0,0,0,0,0
1972,207,0,30.999999,34.000002,0,0,0,0,0,0
1973,207,1,37,28.000001,0,0,0,0,0,0
1974,208,0,41.999999,30.999999,0,0,0,0,1,0
1975,208,0,45.000002,28.000001,0,1,0,0,0,0
1976,208,0,21,34.000002,0,0,0,0,0,0
1977,208,0,44.666666,28.000001,0,0,1,0,0,1
1978,208,0,43.000001,34.000002,1,0,0,0,0,0
1979,209,0,34.000002,30.999999,0,0,0,0,0,0
1980,209,1,52.999999,30.999999,0,0,0,0,0,0
1981,209,0,34.000002,28.000001,0,0,0,0,0,0
1982,209,0,21,28.000001,0,0,0,0,0,0
1983,209,0,21,30.999999,0,0,0,0,0,0
1984,209,0,28.000001,30.999999,0,0,0,0,0,0
1985,209,0,30.999999,30.999999,1,0,0,0,0,0
1986,209,0,41.999999,30.999999,0,0,0,0,0,0
1987,209,0,34.000002,30.999999,0,0,0,0,0,0
1988,209,0,34.000002,34.000002,0,0,0,0,0,0
1989,209,0,22,34.000002,0,0,0,0,0,0
1990,210,0,28.000001,35.999998,0,0,0,0,0,0
1991,210,0,21,28.000001,0,0,0,0,0,0
1992,210,0,34.000002,30.999999,0,0,0,0,0,0
1993,210,0,12,41.000001,0,0,1,0,0,0
1994,210,0,30.999999,30.999999,0,0,0,0,0,0
1995,210,1,45.666667,25,0,0,0,0,0,0
1996,210,0,21,34.000002,0,0,0,0,0,0
1997,211,0,28.000001,35.999998,0,0,0,0,0,0
1998,211,0,34.000002,37,0,0,0,0,0,0
1999,211,0,17.999999,34.000002,0,0,0,0,0,0
2000,211,0,37,34.000002,0,0,0,0,0,0
2001,211,0,22,34.000002,0,0,0,0,0,0
2002,211,0,30.999999,37,1,0,0,0,0,0
2003,211,0,22,30.999999,0,0,0,0,0,0
2004,211,0,30.999999,34.000002,1,0,0,0,0,0
2005,211,0,28.000001,37,0,0,0,0,0,0
2006,211,0,30.999999,32.000002,0,0,0,0,0,0
2007,211,0,21,28.000001,0,0,0,0,0,0
2008,211,0,34.000002,30.999999,0,0,0,0,0,0
2009,211,0,17.999999,30.999999,0,0,0,0,0,0
2010,211,0,34.000002,30.999999,0,0,1,0,0,0
2011,211,0,41.999999,30.999999,1,0,0,0,0,0
2012,211,0,25,30.999999,1,0,0,0,0,0
2013,211,0,28.000001,30.999999,0,0,0,0,0,0
2014,211,0,30.999999,30.999999,1,0,0,0,0,0
2015,211,0,37,30.999999,0,0,0,0,0,0
2016,211,0,37,30.999999,0,0,1,0,0,0
2017,211,0,30.999999,30.999999,1,0,0,0,0,0
2018,211,0,37,30.999999,0,0,0,0,0,0
2019,211,0,21,30.999999,0,0,0,0,0,0
2020,212,0,50.000001,41.999999,0,0,0,0,0,0
2021,212,0,37.999999,39.000001,0,0,0,0,0,0
2022,212,0,46,41.000001,0,0,1,1,0,0
2023,212,0,50.000001,41.000001,0,0,0,0,0,0
2024,212,0,41.999999,35,0,0,1,0,0,0
2025,213,0,37,34.000002,0,0,0,0,0,0
2026,213,0,36.666667,28.000001,0,1,0,0,0,0
2027,213,0,34.000002,28.000001,0,0,0,0,0,0
2028,213,0,34.000002,28.000001,1,0,0,0,0,0
2029,213,0,43.000001,34.000002,0,0,0,0,0,0
2030,213,0,37,34.000002,0,0,0,0,0,0
2031,213,0,37,34.000002,1,0,0,0,0,0
2032,213,0,41.999999,32.000002,0,0,0,0,0,0
2033,213,0,22,34.000002,0,0,0,0,0,0
2034,214,0,12,41.000001,0,0,1,0,0,0
2035,214,0,15,35,0,0,1,0,0,0
2036,214,0,21,34.000002,0,0,0,0,0,0
2037,214,0,17.999999,41.999999,0,0,0,0,0,0
2038,214,0,22,33,0,0,0,0,0,0
2039,215,1,34.000002,28.000001,0,0,0,0,0,0
2040,215,1,41.999999,28.000001,0,0,0,0,0,0
2041,215,1,43.000001,32.000002,0,0,0,0,0,0
2042,215,0,35.999998,37,0,0,1,0,0,0
2043,215,0,35.999998,37,0,0,0,0,0,0
2044,216,0,46,48,0,0,0,0,0,0
2045,216,0,29.999999,48,0,0,1,0,0,0
2046,216,0,29.999999,48,0,0,1,0,0,0
2047,216,0,35,28.000001,0,0,1,0,0,0
2048,216,0,29.999999,41.000001,0,0,0,0,0,0
2049,216,0,29.999999,41.000001,0,0,0,0,0,0
2050,216,0,32.000002,41.000001,0,0,0,0,0,0
2051,216,0,32.000002,41.000001,0,0,0,0,0,0
2052,216,0,32.000002,41.000001,0,0,1,0,0,0
2053,216,0,50.000001,43.000001,0,0,1,0,0,0
2054,216,0,32.000002,41.000001,0,0,1,0,0,0
2055,216,0,46,43.000001,0,0,0,0,0,0
2056,217,0,50.000001,34.000002,0,0,0,0,0,0
2057,217,0,40,23,1,0,0,0,0,0
2058,217,0,39.000001,30.999999,1,0,0,0,0,0
2059,217,0,46.999998,30.999999,0,0,0,0,0,0
2060,217,0,46.999998,30.999999,0,0,0,0,0,0
2061,217,0,50.000001,34.000002,0,0,0,0,0,0
