resp_id,ques,segment,choice,service.1,service.2,service.3,reserve.1,reserve.2,reserve.3,enviro.1,enviro.2,enviro.3,price.1,price.2,price.3
92,6,non_basic,3,ext,ext,ext_int_det,yes,no,yes,yes,yes,no,40,35,35
92,7,non_basic,1,ext_int_det,ext_int,ext_int,yes,no,no,yes,no,yes,30,40,35
92,8,non_basic,2,ext_int_det,ext_int,ext_int_det,yes,yes,no,yes,yes,yes,40,35,30
92,9,non_basic,3,ext_int,ext,ext_int,no,no,yes,no,no,yes,35,35,40
92,10,non_basic,1,ext,ext_int,ext,yes,yes,yes,yes,no,yes,30,30,35
93,1,budget,1,ext_int_det,ext_int,ext_int,yes,no,yes,no,no,yes,35,40,35
93,2,budget,2,ext_int,ext_int,ext,yes,no,yes,no,yes,yes,40,40,40
93,3,budget,3,ext,ext_int_det,ext_int,yes,no,no,no,yes,yes,35,35,30
93,4,budget,3,ext_int_det,ext_int_det,ext_int_det,yes,yes,no,yes,yes,no,35,30,30
93,5,budget,3,ext,ext_int,ext_int_det,no,yes,yes,no,no,no,35,30,30
93,6,budget,2,ext_int_det,ext_int_det,ext,yes,no,no,no,yes,no,40,30,40
93,7,budget,3,ext_int,ext_int,ext,no,yes,yes,yes,yes,no,35,40,40
93,8,budget,1,ext,ext,ext_int_det,no,no,no,yes,yes,no,35,30,35
93,9,budget,2,ext_int,ext_int_det,ext_int_det,no,yes,no,no,yes,yes,30,40,40
93,10,budget,1,ext_int,ext,ext_int_det,yes,yes,no,yes,yes,no,30,30,40
94,1,budget,3,ext,ext_int_det,ext,no,no,no,yes,yes,no,30,30,30
94,2,budget,2,ext_int_det,ext_int_det,ext,no,no,yes,yes,no,no,35,35,40
94,3,budget,2,ext_int_det,ext_int,ext_int_det,yes,yes,no,no,no,no,30,35,40
94,4,budget,2,ext_int,ext_int,ext,yes,yes,no,yes,no,yes,40,30,40
94,5,budget,3,ext,ext_int_det,ext_int_det,no,yes,no,no,yes,no,35,40,30
94,6,budget,2,ext,ext_int,ext,yes,no,yes,no,no,no,30,30,35
94,7,budget,1,ext_int,ext_int,ext_int_det,yes,no,yes,yes,yes,no,35,40,35
94,8,budget,3,ext_int_det,ext,ext,yes,yes,yes,yes,yes,yes,35,40,30
94,9,budget,1,ext_int,ext_int_det,ext,no,no,no,yes,yes,yes,30,40,35
94,10,budget,2,ext_int,ext_int_det,ext,yes,yes,yes,yes,yes,yes,30,30,35
95,1,budget,3,ext_int_det,ext_int_det,ext_int,yes,no,no,yes,yes,yes,35,35,30
95,2,budget,2,ext_int_det,ext_int_det,ext_int,no,yes,yes,yes,no,yes,30,30,40
95,3,budget,1,ext_int,ext_int_det,ext_int_det,no,yes,yes,no,no,yes,30,40,40
95,4,budget,1,ext_int_det,ext,ext,no,yes,no,no,yes,yes,40,40,40
95,5,budget,3,ext_int_det,ext_int,ext_int,no,no,yes,yes,no,yes,40,40,30
95,6,budget,2,ext,ext_int_det,ext_int,no,yes,no,yes,yes,yes,35,30,40
95,7,budget,3,ext,ext,ext,yes,yes,yes,no,yes,yes,40,35,30
95,8,budget,2,ext,ext_int,ext_int_det,no,yes,no,no,no,no,40,40,35
95,9,budget,1,ext_int,ext,ext_int,yes,no,no,no,no,yes,30,30,35
95,10,budget,2,ext,ext,ext,yes,yes,no,no,no,yes,35,30,30
96,1,budget,1,ext,ext_int,ext_int,no,no,yes,yes,no,yes,35,35,30
96,2,budget,3,ext,ext_int_det,ext,yes,no,yes,yes,yes,yes,40,35,35
96,3,budget,2,ext_int_det,ext,ext_int,no,yes,yes,yes,no,no,30,30,40
96,4,budget,3,ext_int,ext_int,ext_int_det,no,no,yes,yes,no,no,40,40,40
96,5,budget,1,ext,ext,ext,no,yes,no,no,yes,yes,30,30,30
96,6,budget,2,ext_int,ext_int_det,ext_int_det,yes,no,yes,yes,no,yes,40,30,35
96,7,budget,2,ext_int,ext_int_det,ext,no,yes,no,no,no,no,30,30,35
96,8,budget,3,ext_int,ext_int_det,ext_int,no,no,yes,yes,no,no,30,35,30
96,9,budget,3,ext_int,ext,ext_int_det,yes,yes,yes,no,no,yes,35,40,30
96,10,budget,3,ext_int_det,ext,ext_int_det,yes,no,no,yes,no,yes,40,40,40
97,1,budget,3,ext,ext_int_det,ext,yes,no,yes,yes,no,yes,40,30,30
97,2,budget,3,ext,ext_int_det,ext_int,yes,yes,yes,no,no,yes,30,40,30
97,3,budget,3,ext_int,ext_int,ext_int_det,yes,no,no,no,yes,no,40,40,35
97,4,budget,3,ext,ext,ext_int,no,yes,yes,yes,no,yes,30,40,35
97,5,budget,3,ext_int,ext_int_det,ext,no,yes,no,no,yes,no,40,40,35
97,6,budget,2,ext_int_det,ext_int_det,ext,no,yes,no,yes,yes,no,35,30,40
97,7,budget,1,ext_int_det,ext_int,ext_int_det,yes,no,no,no,yes,no,30,35,40
97,8,budget,3,ext_int_det,ext_int,ext_int_det,no,yes,yes,yes,no,yes,30,30,35
97,9,budget,1,ext,ext_int,ext,yes,yes,no,no,yes,yes,35,40,40
97,10,budget,2,ext,ext_int,ext_int,no,yes,no,yes,no,yes,35,35,30
98,1,budget,3,ext_int_det,ext,ext,no,no,yes,no,yes,no,30,40,35
98,2,budget,3,ext_int_det,ext_int,ext_int,no,no,yes,yes,yes,no,30,40,30
98,3,budget,2,ext_int,ext_int,ext_int,no,yes,yes,no,yes,no,30,30,40
98,4,budget,1,ext,ext,ext_int,yes,no,no,yes,yes,no,30,35,35
98,5,budget,1,ext_int_det,ext_int,ext,yes,no,yes,no,no,no,30,40,40
98,6,budget,2,ext_int,ext_int_det,ext_int_det,no,yes,no,yes,no,no,35,40,40
98,7,budget,2,ext_int_det,ext_int_det,ext_int_det,yes,yes,yes,yes,yes,yes,35,30,40
98,8,budget,2,ext,ext_int,ext_int,no,yes,yes,no,no,yes,35,35,35
98,9,budget,3,ext_int_det,ext_int_det,ext,no,no,yes,yes,yes,yes,40,35,40
98,10,budget,3,ext_int,ext,ext,no,no,yes,yes,yes,no,30,30,30
99,1,non_basic,1,ext_int_det,ext_int,ext_int,no,yes,yes,yes,yes,no,40,35,30
99,2,non_basic,3,ext_int,ext_int_det,ext_int_det,no,no,yes,yes,no,no,35,35,35
99,3,non_basic,3,ext_int,ext,ext,no,no,no,yes,no,yes,40,40,35
99,4,non_basic,2,ext_int,ext,ext_int_det,yes,yes,no,no,no,no,40,40,40
99,5,non_basic,3,ext_int,ext_int_det,ext,yes,no,yes,yes,no,yes,40,30,35
99,6,non_basic,2,ext_int_det,ext_int_det,ext_int,yes,yes,no,yes,yes,yes,40,35,30
99,7,non_basic,1,ext,ext,ext,yes,no,no,yes,no,no,40,35,30
99,8,non_basic,2,ext_int,ext_int,ext_int_det,no,yes,yes,no,yes,yes,40,30,30
99,9,non_basic,3,ext_int_det,ext,ext,yes,no,no,no,yes,yes,40,40,30
99,10,non_basic,1,ext,ext_int,ext_int_det,yes,yes,no,yes,no,yes,30,35,35
100,1,budget,2,ext_int,ext_int_det,ext_int,no,no,no,no,no,no,35,40,40
100,2,budget,1,ext_int_det,ext_int,ext,yes,yes,yes,yes,yes,no,30,40,40
100,3,budget,1,ext_int_det,ext_int_det,ext_int,yes,no,no,no,yes,yes,40,30,40
100,4,budget,2,ext_int_det,ext_int,ext_int_det,no,yes,yes,no,no,yes,35,40,35
100,5,budget,1,ext,ext,ext,yes,no,no,no,no,yes,35,30,35
100,6,budget,2,ext_int,ext_int_det,ext,yes,yes,no,yes,no,yes,30,35,40
100,7,budget,1,ext,ext_int_det,ext,yes,yes,no,yes,yes,no,35,40,40
100,8,budget,2,ext_int,ext_int,ext,no,yes,yes,yes,yes,yes,35,35,40
100,9,budget,3,ext_int,ext,ext_int,yes,no,yes,no,yes,no,35,30,30
100,10,budget,1,ext_int_det,ext,ext_int_det,no,no,no,no,no,yes,30,35,40
101,1,budget,1,ext_int_det,ext_int,ext_int_det,yes,yes,no,no,no,yes,30,30,35
101,2,budget,1,ext_int,ext_int,ext_int_det,yes,no,no,no,yes,no,35,35,40
101,3,budget,1,ext,ext_int_det,ext_int_det,no,no,yes,no,yes,no,35,30,40
101,4,budget,3,ext,ext_int,ext,yes,no,yes,no,no,yes,40,35,30
101,5,budget,1,ext_int,ext,ext_int,yes,no,yes,yes,no,no,35,30,40
101,6,budget,2,ext,ext_int_det,ext,no,yes,yes,no,yes,yes,40,30,35
101,7,budget,3,ext_int,ext,ext_int,no,no,yes,yes,yes,yes,40,40,40
101,8,budget,3,ext_int_det,ext_int_det,ext_int_det,no,no,yes,yes,no,no,40,35,35
101,9,budget,3,ext,ext_int_det,ext_int_det,yes,yes,yes,yes,yes,yes,40,40,35
101,10,budget,1,ext,ext_int,ext_int,yes,no,yes,no,no,yes,30,40,30
102,1,non_basic,3,ext_int_det,ext_int,ext_int,yes,yes,no,yes,no,yes,40,35,30
102,2,non_basic,2,ext,ext_int_det,ext_int_det,yes,yes,no,no,no,no,35,30,35
102,3,non_basic,3,ext_int,ext_int,ext_int_det,no,no,yes,no,no,yes,35,40,30
102,4,non_basic,3,ext_int_det,ext_int,ext,yes,no,yes,yes,yes,yes,35,40,35
102,5,non_basic,2,ext_int_det,ext_int,ext,no,no,no,no,no,no,30,30,35
102,6,non_basic,2,ext,ext,ext_int_det,no,yes,yes,yes,yes,no,35,40,35
102,7,non_basic,3,ext,ext_int_det,ext_int,yes,no,yes,no,yes,yes,40,30,30
102,8,non_basic,2,ext_int_det,ext_int_det,ext,no,yes,yes,yes,no,yes,40,40,30
102,9,non_basic,3,ext_int,ext,ext_int,no,no,yes,yes,yes,yes,35,40,40
102,10,non_basic,2,ext_int,ext_int,ext,yes,yes,no,yes,no,no,35,30,40
103,1,budget,2,ext_int_det,ext_int_det,ext_int,no,yes,no,yes,yes,no,30,35,35
103,2,budget,1,ext,ext_int,ext_int_det,yes,yes,yes,no,yes,yes,35,40,40
103,3,budget,2,ext,ext,ext_int,yes,no,yes,no,no,yes,30,35,30
103,4,budget,3,ext_int_det,ext_int,ext,no,no,no,yes,yes,yes,35,30,40
103,5,budget,3,ext_int,ext,ext_int_det,no,yes,yes,no,yes,no,30,35,30
103,6,budget,1,ext_int,ext_int_det,ext,yes,no,yes,no,no,no,35,40,40
103,7,budget,3,ext_int,ext_int_det,ext,yes,no,no,no,no,yes,40,35,30
103,8,budget,2,ext_int,ext_int_det,ext_int,no,yes,no,yes,no,no,40,35,40
103,9,budget,3,ext_int_det,ext,ext,no,no,yes,no,no,yes,30,30,30
103,10,budget,3,ext_int,ext_int_det,ext_int_det,no,yes,yes,yes,no,yes,35,40,30
104,1,budget,1,ext,ext_int_det,ext,yes,no,no,yes,no,yes,35,35,40
104,2,budget,1,ext,ext,ext_int,no,yes,no,yes,yes,no,30,40,35
104,3,budget,1,ext_int,ext_int_det,ext_int_det,yes,no,no,yes,no,yes,35,40,30
104,4,budget,1,ext_int,ext_int,ext,yes,no,no,no,yes,yes,30,30,35
104,5,budget,2,ext_int_det,ext_int_det,ext_int,no,yes,no,yes,yes,yes,40,35,40
104,6,budget,2,ext,ext_int,ext_int,no,yes,no,no,no,no,40,35,40
104,7,budget,2,ext_int,ext_int_det,ext,yes,no,no,no,no,no,40,30,30
104,8,budget,3,ext_int_det,ext_int_det,ext,yes,no,yes,yes,yes,no,40,35,30
104,9,budget,1,ext,ext_int_det,ext_int_det,yes,yes,yes,no,no,no,35,40,35
104,10,budget,2,ext_int,ext_int,ext_int,no,no,yes,no,yes,yes,30,35,40
105,1,non_basic,3,ext_int,ext,ext_int,no,yes,yes,yes,no,yes,40,35,35
105,2,non_basic,3,ext,ext,ext_int,no,no,no,yes,no,yes,40,40,30
105,3,non_basic,2,ext_int_det,ext,ext,no,yes,yes,yes,no,yes,40,40,35
105,4,non_basic,2,ext_int,ext_int_det,ext_int,no,yes,no,yes,yes,no,35,30,40
105,5,non_basic,2,ext_int_det,ext_int,ext_int_det,yes,yes,yes,no,no,no,40,30,35
105,6,non_basic,1,ext_int_det,ext,ext_int_det,no,no,no,yes,yes,yes,30,30,35
105,7,non_basic,3,ext_int_det,ext_int_det,ext,yes,no,yes,no,no,yes,30,35,40
105,8,non_basic,2,ext_int_det,ext,ext,no,yes,no,no,yes,no,30,30,35
105,9,non_basic,1,ext_int,ext_int,ext_int_det,yes,yes,yes,yes,no,yes,30,35,35
105,10,non_basic,3,ext_int,ext,ext,yes,no,yes,yes,no,no,40,30,30
106,1,budget,3,ext,ext,ext_int_det,no,yes,yes,no,no,yes,30,40,30
106,2,budget,3,ext,ext_int,ext,no,no,no,yes,yes,no,40,40,40
106,3,budget,2,ext,ext_int,ext_int_det,no,yes,no,no,no,yes,35,30,35
106,4,budget,1,ext_int_det,ext_int,ext_int_det,no,no,yes,no,yes,no,30,35,40
106,5,budget,3,ext_int_det,ext,ext,yes,yes,yes,yes,yes,no,40,40,35
106,6,budget,2,ext_int,ext,ext_int_det,no,yes,no,no,yes,yes,40,35,30
106,7,budget,3,ext_int,ext,ext_int,no,yes,yes,yes,no,yes,30,30,30
106,8,budget,3,ext,ext_int,ext_int_det,yes,no,yes,yes,no,yes,30,30,35
106,9,budget,3,ext_int_det,ext_int_det,ext_int_det,no,no,yes,no,yes,no,35,40,30
106,10,budget,2,ext_int,ext,ext_int_det,yes,no,yes,no,yes,no,35,30,35
107,1,non_basic,1,ext,ext_int_det,ext_int,no,no,yes,yes,yes,no,30,40,40
107,2,non_basic,3,ext_int_det,ext_int_det,ext,yes,no,yes,no,no,yes,30,35,35
107,3,non_basic,3,ext,ext_int,ext,yes,yes,no,no,no,yes,40,30,35
107,4,non_basic,1,ext_int,ext,ext,yes,no,yes,yes,no,no,35,35,30
107,5,non_basic,1,ext_int,ext_int,ext_int,no,yes,no,yes,no,yes,35,35,30
107,6,non_basic,3,ext_int,ext,ext_int_det,no,yes,yes,no,yes,yes,40,40,30
107,7,non_basic,1,ext_int,ext_int,ext_int_det,yes,no,no,yes,no,no,30,35,30
107,8,non_basic,3,ext,ext_int_det,ext_int,no,no,no,no,yes,no,30,35,30
107,9,non_basic,3,ext_int_det,ext_int_det,ext,no,yes,no,no,yes,yes,40,40,40
107,10,non_basic,3,ext_int_det,ext,ext,yes,no,yes,no,no,no,40,40,35
108,1,budget,1,ext_int_det,ext_int_det,ext_int,yes,no,yes,no,no,yes,30,40,35
108,2,budget,3,ext_int_det,ext_int,ext,yes,no,no,yes,no,no,35,40,30
108,3,budget,1,ext,ext_int,ext_int,yes,yes,yes,yes,yes,no,35,40,40
108,4,budget,2,ext,ext_int_det,ext_int_det,yes,no,yes,no,no,no,30,30,35
108,5,budget,2,ext,ext,ext_int,yes,yes,no,no,no,yes,40,35,40
108,6,budget,2,ext_int_det,ext,ext,no,no,no,yes,yes,yes,40,30,40
108,7,budget,3,ext_int_det,ext_int,ext,no,no,yes,no,yes,yes,35,35,30
108,8,budget,3,ext,ext,ext_int,yes,no,yes,yes,no,no,40,40,35
108,9,budget,2,ext_int_det,ext_int,ext,yes,no,no,yes,yes,no,40,30,35
108,10,budget,2,ext_int,ext_int_det,ext_int_det,yes,yes,no,yes,yes,yes,30,30,30
109,1,budget,2,ext_int_det,ext_int_det,ext,yes,no,no,yes,no,no,30,30,40
109,2,budget,1,ext_int_det,ext,ext_int,yes,no,no,no,yes,no,40,35,35
109,3,budget,3,ext_int_det,ext,ext_int_det,yes,no,yes,yes,yes,no,35,40,35
109,4,budget,3,ext_int_det,ext_int_det,ext_int,no,no,no,no,yes,no,35,40,30
109,5,budget,1,ext,ext_int,ext_int_det,yes,yes,no,yes,yes,yes,35,40,35
109,6,budget,2,ext_int,ext_int_det,ext_int,no,no,yes,yes,yes,no,30,30,40
109,7,budget,3,ext_int_det,ext_int,ext_int,yes,no,yes,yes,yes,yes,40,40,30
109,8,budget,3,ext,ext,ext_int_det,no,yes,no,no,no,no,30,40,40
109,9,budget,2,ext,ext,ext_int,yes,yes,no,yes,yes,no,40,30,40
109,10,budget,3,ext_int,ext_int,ext_int,yes,yes,yes,no,yes,no,35,35,30
110,1,budget,1,ext,ext,ext_int,no,yes,no,no,no,no,30,30,30
110,2,budget,2,ext,ext_int,ext,yes,yes,no,no,yes,yes,40,30,40
110,3,budget,3,ext_int,ext_int,ext,yes,no,yes,no,yes,yes,40,35,35
110,4,budget,2,ext_int_det,ext,ext_int,yes,no,no,yes,yes,yes,30,35,30
110,5,budget,1,ext_int_det,ext_int_det,ext_int,yes,no,no,no,yes,yes,35,40,40
110,6,budget,3,ext_int,ext_int,ext_int_det,yes,no,no,yes,no,yes,35,35,35
110,7,budget,2,ext_int_det,ext_int_det,ext_int,yes,yes,yes,no,no,no,40,30,35
110,8,budget,2,ext_int_det,ext,ext_int,yes,yes,yes,yes,yes,yes,35,30,40
110,9,budget,1,ext,ext,ext_int_det,yes,no,no,no,yes,no,35,30,40
110,10,budget,1,ext_int,ext_int_det,ext_int,yes,no,no,no,no,no,30,35,40
111,1,budget,3,ext_int,ext,ext_int_det,yes,yes,yes,no,no,yes,30,35,35
111,2,budget,1,ext_int_det,ext,ext,yes,no,yes,no,yes,yes,35,40,40
111,3,budget,3,ext_int_det,ext,ext_int,yes,no,yes,yes,no,yes,30,30,35
111,4,budget,2,ext_int,ext,ext_int_det,no,no,yes,yes,yes,no,30,35,30
111,5,budget,1,ext_int_det,ext_int,ext,yes,no,no,yes,yes,no,40,40,40
111,6,budget,3,ext_int_det,ext_int,ext,no,yes,yes,yes,yes,yes,30,30,35
111,7,budget,3,ext_int_det,ext_int,ext,no,yes,yes,no,yes,no,35,40,30
111,8,budget,2,ext_int_det,ext_int_det,ext,no,no,yes,no,no,no,40,30,40
111,9,budget,2,ext_int,ext,ext_int_det,no,no,no,no,yes,yes,35,30,35
111,10,budget,3,ext_int,ext_int_det,ext_int,yes,no,no,no,yes,yes,40,40,35
112,1,budget,3,ext_int_det,ext,ext_int_det,yes,no,yes,no,yes,yes,40,35,35
112,2,budget,2,ext_int,ext_int,ext,no,yes,no,no,yes,yes,30,30,40
112,3,budget,1,ext_int,ext_int,ext_int,yes,no,yes,no,yes,yes,40,40,40
112,4,budget,1,ext_int_det,ext,ext_int_det,yes,no,no,no,no,yes,30,30,30
112,5,budget,1,ext_int_det,ext_int_det,ext,no,no,no,no,no,no,30,40,40
112,6,budget,2,ext,ext_int,ext_int_det,yes,yes,no,yes,yes,yes,40,35,35
112,7,budget,2,ext_int,ext_int,ext,no,no,no,no,yes,yes,40,30,30
112,8,budget,3,ext,ext_int_det,ext,yes,no,yes,no,yes,no,40,40,30
112,9,budget,1,ext_int_det,ext_int_det,ext,yes,yes,no,yes,no,no,40,35,35
112,10,budget,3,ext_int,ext_int_det,ext_int,yes,no,yes,no,no,no,35,35,30
113,1,budget,1,ext,ext_int,ext,yes,yes,no,no,no,no,40,40,40
113,2,budget,3,ext_int,ext,ext_int_det,yes,no,yes,no,no,yes,35,30,40
113,3,budget,2,ext,ext_int_det,ext,yes,yes,no,yes,no,yes,35,35,40
113,4,budget,3,ext,ext_int_det,ext_int_det,no,yes,no,no,no,yes,35,40,35
113,5,budget,1,ext_int_det,ext_int_det,ext_int,no,yes,no,yes,yes,no,30,35,30
113,6,budget,1,ext_int,ext,ext_int_det,yes,yes,no,no,no,no,30,35,40
113,7,budget,2,ext_int_det,ext_int_det,ext_int,yes,yes,no,yes,no,no,30,30,35
113,8,budget,1,ext_int,ext_int,ext,yes,no,yes,yes,no,yes,30,40,40
113,9,budget,1,ext_int_det,ext_int,ext,no,no,no,no,yes,yes,30,30,35
113,10,budget,1,ext,ext_int,ext_int_det,yes,no,no,no,yes,yes,30,35,40
114,1,budget,1,ext,ext_int,ext_int_det,no,no,no,no,yes,no,30,40,40
114,2,budget,1,ext_int,ext_int,ext,yes,no,yes,yes,no,no,30,35,35
114,3,budget,1,ext,ext_int_det,ext,yes,yes,no,yes,yes,no,30,40,35
114,4,budget,3,ext,ext_int_det,ext,no,yes,no,yes,yes,yes,35,35,30
114,5,budget,1,ext,ext,ext_int_det,yes,yes,no,yes,yes,yes,35,40,40
114,6,budget,2,ext,ext,ext_int_det,yes,yes,no,no,no,yes,40,30,30
114,7,budget,2,ext_int_det,ext_int_det,ext,no,no,no,no,no,yes,35,30,40
114,8,budget,1,ext_int,ext_int,ext_int,yes,no,no,no,yes,no,30,30,40
114,9,budget,3,ext_int,ext_int,ext_int_det,yes,no,yes,yes,yes,no,40,35,40
114,10,budget,1,ext_int,ext_int_det,ext,yes,no,no,no,yes,no,40,35,40
115,1,budget,3,ext,ext,ext_int,no,no,yes,no,no,no,30,40,30
115,2,budget,2,ext_int_det,ext_int_det,ext,no,yes,no,no,no,yes,35,40,35
115,3,budget,1,ext_int_det,ext,ext_int_det,yes,yes,no,yes,no,no,40,40,30
115,4,budget,1,ext_int,ext,ext_int_det,no,no,yes,no,no,yes,35,35,30
115,5,budget,2,ext_int_det,ext_int_det,ext,no,yes,yes,yes,no,yes,35,30,40
115,6,budget,3,ext,ext_int_det,ext_int,yes,no,no,yes,yes,yes,35,40,35
115,7,budget,3,ext,ext_int,ext_int,no,no,no,yes,yes,no,40,40,30
115,8,budget,2,ext_int,ext_int,ext,no,yes,no,yes,no,yes,30,35,30
115,9,budget,1,ext,ext_int,ext_int_det,yes,no,yes,no,no,no,30,40,35
115,10,budget,1,ext_int,ext_int,ext_int,yes,yes,yes,yes,yes,no,30,35,40
116,1,budget,2,ext_int,ext_int_det,ext,no,yes,yes,no,yes,no,40,30,35
116,2,budget,2,ext_int,ext_int_det,ext_int,yes,yes,no,yes,no,yes,40,40,35
116,3,budget,2,ext_int,ext,ext_int_det,yes,yes,no,no,yes,no,40,35,40
116,4,budget,2,ext_int,ext_int_det,ext_int_det,no,yes,yes,no,yes,no,35,35,35
116,5,budget,2,ext,ext_int_det,ext,no,yes,yes,no,no,yes,35,30,30
116,6,budget,1,ext_int_det,ext,ext,yes,yes,no,yes,yes,yes,40,40,35
116,7,budget,3,ext,ext,ext,yes,no,yes,no,yes,no,40,30,30
116,8,budget,1,ext,ext_int,ext,no,no,no,no,yes,yes,30,30,40
116,9,budget,3,ext_int,ext,ext_int,yes,no,yes,yes,no,no,35,40,30
116,10,budget,3,ext_int_det,ext_int,ext_int_det,no,no,no,yes,yes,yes,30,40,40
117,1,non_basic,2,ext_int_det,ext_int_det,ext_int,no,no,yes,yes,yes,yes,35,30,40
117,2,non_basic,3,ext_int_det,ext_int,ext_int_det,yes,no,yes,no,yes,yes,40,35,35
117,3,non_basic,3,ext_int,ext,ext,no,yes,yes,no,no,yes,30,40,30
117,4,non_basic,2,ext_int_det,ext_int,ext_int_det,no,yes,no,no,yes,yes,40,30,40
117,5,non_basic,1,ext_int_det,ext_int_det,ext,yes,yes,no,no,no,no,30,35,35
117,6,non_basic,1,ext,ext_int_det,ext_int,yes,no,yes,yes,no,no,40,30,30
117,7,non_basic,2,ext_int,ext_int,ext_int,no,no,no,no,yes,yes,35,30,40
117,8,non_basic,1,ext_int_det,ext,ext,yes,no,yes,yes,yes,no,30,30,35
117,9,non_basic,2,ext_int,ext,ext,yes,yes,no,yes,yes,yes,35,35,35
117,10,non_basic,1,ext,ext,ext,yes,no,no,no,no,yes,30,30,40
118,1,budget,2,ext_int,ext,ext,no,yes,no,no,no,yes,30,30,40
118,2,budget,1,ext_int_det,ext_int_det,ext,yes,no,yes,no,no,yes,35,30,40
118,3,budget,1,ext,ext,ext_int,yes,no,yes,no,no,yes,35,35,35
118,4,budget,2,ext_int_det,ext_int,ext_int_det,yes,yes,no,yes,no,yes,40,30,40
118,5,budget,1,ext_int,ext_int_det,ext_int,no,no,no,yes,no,no,35,40,40
118,6,budget,2,ext,ext,ext_int_det,yes,no,yes,yes,no,no,30,30,30
118,7,budget,3,ext_int,ext_int,ext,no,no,yes,yes,yes,no,40,30,40
118,8,budget,1,ext_int_det,ext,ext_int_det,no,no,no,yes,no,no,35,40,35
118,9,budget,1,ext,ext_int_det,ext_int,no,no,yes,yes,yes,no,35,30,40
118,10,budget,1,ext_int_det,ext_int,ext,yes,yes,yes,yes,yes,yes,30,30,35
119,1,budget,1,ext_int_det,ext_int,ext_int,yes,no,no,yes,yes,yes,35,30,35
119,2,budget,1,ext,ext_int,ext_int,yes,no,yes,no,no,yes,35,30,40
119,3,budget,2,ext_int,ext,ext,yes,yes,yes,no,no,yes,40,30,30
119,4,budget,3,ext,ext,ext,no,yes,no,no,yes,yes,30,40,30
119,5,budget,1,ext,ext_int,ext,no,no,no,yes,no,no,40,35,35
119,6,budget,3,ext,ext_int_det,ext_int_det,no,yes,yes,yes,no,no,35,35,30
119,7,budget,2,ext_int,ext_int,ext_int_det,no,no,no,no,yes,yes,40,40,40
119,8,budget,3,ext_int_det,ext,ext_int,yes,yes,yes,yes,no,yes,40,40,30
119,9,budget,2,ext_int_det,ext_int_det,ext_int_det,no,yes,no,no,yes,no,35,30,30
119,10,budget,3,ext,ext_int_det,ext_int_det,no,no,no,no,no,yes,40,40,35
120,1,non_basic,2,ext_int_det,ext_int,ext_int,no,no,no,no,yes,no,35,40,35
120,2,non_basic,1,ext_int_det,ext,ext,yes,no,yes,no,no,no,35,30,30
120,3,non_basic,3,ext_int_det,ext_int_det,ext_int_det,yes,yes,yes,no,yes,yes,30,35,30
120,4,non_basic,3,ext_int,ext_int,ext,yes,no,yes,no,no,yes,40,30,30
120,5,non_basic,2,ext,ext_int_det,ext,no,no,yes,yes,yes,no,30,30,40
120,6,non_basic,1,ext,ext,ext,yes,no,no,yes,no,yes,40,35,35
120,7,non_basic,1,ext_int,ext_int_det,ext_int,yes,no,no,yes,yes,yes,35,35,30
120,8,non_basic,2,ext_int,ext_int_det,ext_int,no,no,yes,yes,yes,no,35,40,30
120,9,non_basic,1,ext_int,ext,ext_int_det,yes,no,no,no,no,no,35,40,40
120,10,non_basic,2,ext_int,ext,ext_int,yes,yes,yes,yes,no,yes,30,35,40
121,1,budget,3,ext_int,ext_int_det,ext_int,no,no,yes,no,yes,no,35,30,35
121,2,budget,1,ext_int,ext,ext_int,yes,yes,no,no,no,yes,40,40,35
121,3,budget,3,ext,ext_int_det,ext,yes,yes,no,yes,no,yes,40,35,40
121,4,budget,3,ext_int,ext_int,ext_int,no,no,yes,yes,no,no,40,40,30
121,5,budget,2,ext_int,ext,ext_int_det,yes,yes,yes,yes,no,yes,30,30,35
121,6,budget,2,ext_int,ext_int,ext,no,no,no,no,yes,yes,30,30,35
121,7,budget,1,ext,ext_int_det,ext,yes,no,no,yes,yes,yes,30,40,30
121,8,budget,3,ext_int,ext,ext,yes,no,yes,yes,no,no,40,30,35
121,9,budget,1,ext_int,ext_int_det,ext,yes,no,no,yes,no,no,35,35,40
121,10,budget,1,ext_int_det,ext,ext_int_det,yes,no,yes,no,no,yes,30,35,40
122,1,budget,2,ext,ext,ext_int,no,yes,no,no,yes,no,30,35,30
122,2,budget,2,ext,ext_int_det,ext,yes,yes,yes,no,yes,yes,35,35,40
122,3,budget,1,ext_int_det,ext_int_det,ext_int_det,no,yes,no,no,yes,yes,30,30,40
122,4,budget,2,ext,ext_int,ext,no,no,no,yes,no,yes,40,40,30
122,5,budget,2,ext,ext_int,ext_int,yes,yes,no,yes,no,no,30,30,35
122,6,budget,1,ext_int,ext,ext_int,yes,no,no,no,no,yes,35,35,35
122,7,budget,1,ext_int_det,ext_int_det,ext,no,no,yes,no,yes,no,35,35,40
122,8,budget,2,ext,ext_int,ext_int,no,yes,yes,no,yes,yes,40,30,40
122,9,budget,1,ext_int_det,ext_int_det,ext_int,yes,yes,no,no,no,yes,35,40,30
122,10,budget,3,ext_int_det,ext_int_det,ext_int,no,yes,yes,yes,yes,no,30,40,40
123,1,non_basic,2,ext,ext_int_det,ext_int,yes,yes,no,yes,yes,yes,40,40,40
